iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9762,-5.0633,-4.8772,-,-,-,-,-,-,-,-,-,-
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.958,-5.0832,-4.859,-,-,-,-,-,-,-,-,-,-
3,30.0,20.0,20.0,20.0,20.0,20.0,20.0,68.69,-0.6313,-1.4416,1.0333,-,-,206.07,-,0.0,-,-,-,0.0,-
4,50.0,20.0,20.0,20.0,20.0,20.0,30.0,73.06,-1.9754,-5.1166,1.1328,0.0,-,-,-,159.2,0.0,-,-,158.87,47.22
5,20.0,10.0,10.0,10.0,20.0,20.0,20.0,14.21,-3.0494,-5.2299,1.0876,0.0,-,-,28.42,-,-,-,-,-,-
6,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.759,-5.0094,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-3.9887,-5.0,1.0333,0.0,-,-,-,-,-,-,-,-,-
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9641,-4.9971,-4.8293,-,-,-,-,-,-,-,-,-,-
9,40.0,30.0,30.0,30.0,40.0,40.0,40.0,7.1,-1.1287,-4.9971,1.0876,0.0,-,-,28.42,0.0,-,-,-,0.0,-
10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,127.85,-3.6707,-5.1158,0.9984,-,-,-,-,-,-,127.85,-,-,-
11,30.0,0.0,0.0,0.0,0.0,0.0,0.0,180.91,-1.4057,-5.0397,0.9984,-,219.13,195.75,-,-,-,127.85,-,-,-
12,40.0,0.0,0.0,10.0,20.0,20.0,20.0,96.12,-2.5527,-5.0073,1.2076,-,-,-,-,171.83,-,14.67,26.26,171.7,-
13,40.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14,-2.2205,-4.973,1.016,-,-,-,109.25,83.69,-,127.85,-,83.75,-
14,40.0,10.0,10.0,10.0,20.0,20.0,20.0,171.39,-0.4552,-1.4901,1.0876,0.0,-,-,28.42,-,-,428.52,228.62,-,-
15,30.0,10.0,10.0,10.0,20.0,20.0,20.0,30.82,-2.7958,-5.0832,1.0876,0.0,-,-,28.42,-,-,-,-,-,64.03
16,60.0,0.0,0.0,0.0,0.0,0.0,0.0,258.24,0.0081,-1.373,1.0373,167.67,-,95.46,90.28,-,374.81,225.81,-,-,595.42
17,60.0,20.0,30.0,30.0,30.0,30.0,30.0,50.94,-1.0021,-5.0163,1.087,96.4,147.49,4.6,-,0.0,-,-,-,0.0,57.17
18,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.4306,-5.168,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2152,-5.02,-1.284,-,-,-,-,-,-,-,-,-,-
20,10.0,0.0,0.0,0.0,0.0,0.0,0.0,156.53,-2.1561,-4.9922,0.9799,156.53,-,-,-,-,-,-,-,-,-
21,10.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,-2.5735,-5.1702,0.9506,-,-,-,-,-,-,-,-,-,200.0
22,40.0,10.0,30.0,30.0,30.0,30.0,40.0,15.29,-1.063,-4.9973,1.1333,0.0,-,4.6,-,-,7.4,-,-,-,49.16
23,50.0,20.0,20.0,20.0,20.0,20.0,20.0,97.66,-1.2178,-4.93,1.0509,96.43,-,-,-,0.0,-,337.27,-,0.0,54.6
24,50.0,20.0,30.0,30.0,30.0,30.0,40.0,56.96,-1.6408,-5.0914,1.1333,-,-,47.4,-,0.0,7.4,-,-,0.0,229.99
25,50.0,0.0,20.0,20.0,20.0,20.0,20.0,145.78,-0.9133,-5.0799,1.1815,417.87,0.17,-,-,-,7.4,-,73.49,-,229.99
26,30.0,0.0,0.0,0.0,0.0,0.0,10.0,80.62,-1.6941,-4.9826,1.102,-,-,48.56,-,96.4,-,-,-,96.9,-
27,30.0,10.0,20.0,20.0,20.0,20.0,20.0,45.55,-2.1484,-5.2978,1.1328,-,-,0.26,-,-,0.0,-,136.4,-,-
28,80.0,0.0,40.0,40.0,50.0,50.0,50.0,160.61,0.1468,-5.3121,1.198,95.8,0.17,0.26,28.42,-,7.4,536.06,4.84,-,611.94
29,70.0,0.0,10.0,20.0,30.0,30.0,40.0,79.18,-0.0419,-5.0043,1.1549,-,28.6,0.31,-,179.78,18.67,-,49.69,180.69,96.53
30,60.0,10.0,10.0,10.0,20.0,20.0,30.0,86.41,-0.6447,-5.0,1.1436,-,29.26,-,-,179.78,79.92,-,48.8,180.69,0.0
31,80.0,0.0,10.0,10.0,10.0,10.0,10.0,237.39,0.4798,-1.3981,1.087,860.04,190.03,4.6,190.88,171.83,-,224.34,85.71,171.7,-
32,70.0,0.0,20.0,20.0,20.0,20.0,30.0,91.41,-0.4145,-5.1663,1.1796,-,3.18,51.36,-,171.83,7.4,-,45.48,171.7,188.93
33,70.0,0.0,10.0,20.0,20.0,20.0,30.0,177.83,0.2991,-1.406,1.1796,-,3.18,47.17,-,450.9,18.67,-,84.04,451.92,188.91
34,80.0,0.0,20.0,30.0,30.0,30.0,30.0,90.38,0.5627,-1.4003,1.2,96.43,0.17,307.87,-,83.69,18.67,127.85,4.59,83.75,-
35,70.0,10.0,30.0,30.0,30.0,30.0,30.0,110.26,-0.0564,-4.996,1.1815,-,0.17,0.26,91.21,-,336.37,127.85,215.97,-,0.0
36,70.0,10.0,30.0,40.0,40.0,40.0,40.0,70.39,0.3297,-1.4579,1.1796,0.0,3.18,0.31,-,-,18.67,-,54.0,83.18,333.36
37,70.0,0.0,10.0,20.0,20.0,20.0,20.0,129.22,0.2591,-1.51,1.1799,-,62.91,0.26,70.44,-,147.73,366.23,16.3,-,240.67
38,50.0,0.0,10.0,10.0,10.0,10.0,10.0,288.09,-0.5298,-4.9171,1.1796,183.81,3.18,-,-,159.2,-,935.38,-,158.87,-
39,40.0,0.0,10.0,10.0,10.0,10.0,10.0,47.69,-1.8409,-4.9826,1.1333,-,57.74,51.36,74.25,-,7.4,-,-,-,-
40,70.0,0.0,0.0,10.0,10.0,10.0,20.0,179.32,0.2701,-1.4495,1.102,809.94,141.51,48.56,74.25,83.13,-,14.67,-,83.18,-
41,90.0,10.0,20.0,30.0,30.0,40.0,50.0,73.01,0.7968,-1.1842,1.1333,0.0,143.18,46.76,34.16,83.69,7.4,14.67,-,83.75,243.51
42,60.0,0.0,0.0,10.0,10.0,10.0,10.0,298.26,0.021,-1.4452,1.0317,-,254.69,610.02,-,71.06,-,14.67,-,70.92,768.21
43,80.0,10.0,20.0,20.0,20.0,20.0,20.0,112.21,0.1979,-4.9027,1.1333,364.0,-,51.36,0.0,71.06,7.4,120.1,-,70.92,212.8
44,50.0,0.0,0.0,0.0,0.0,0.0,0.0,172.96,-0.5396,-5.0125,1.0183,-,-,145.02,151.29,159.2,-,-,-,158.87,250.42
45,60.0,0.0,10.0,10.0,10.0,10.0,10.0,148.59,0.0755,-1.3758,1.1333,-,-,269.4,-,96.4,7.4,-,109.69,96.9,311.74
46,60.0,0.0,0.0,0.0,0.0,0.0,0.0,117.88,0.1005,-1.3758,1.0937,-,60.95,51.34,-,171.83,61.51,-,-,171.7,189.95
47,40.0,0.0,10.0,10.0,10.0,10.0,10.0,95.02,-0.3554,-1.4487,1.1333,-,-,-,-,159.2,7.4,-,-,158.87,54.6
48,70.0,0.0,0.0,10.0,10.0,10.0,10.0,147.79,0.2769,-1.4339,1.1036,-,60.95,372.88,-,159.2,18.67,-,200.54,158.87,63.4
49,80.0,20.0,30.0,30.0,30.0,30.0,40.0,73.84,0.5684,-1.325,1.1555,96.43,-,0.26,144.33,0.0,59.54,-,46.34,0.0,243.78
50,60.0,20.0,40.0,40.0,40.0,50.0,50.0,18.19,-0.6213,-4.9139,1.1333,-,-,0.26,38.09,0.0,7.4,-,-,0.0,63.4
51,80.0,0.0,20.0,20.0,20.0,20.0,20.0,144.9,0.5711,-1.2235,1.1333,179.72,-,0.26,-,352.91,7.4,84.29,122.58,354.86,57.17
52,90.0,10.0,20.0,20.0,20.0,20.0,30.0,162.7,0.7892,-1.2999,1.1333,156.53,76.7,0.0,-,503.98,7.4,84.29,78.11,508.16,49.16
53,40.0,0.0,10.0,10.0,10.0,20.0,30.0,51.4,-1.1312,-5.1332,1.1505,-,31.14,48.56,-,-,7.4,-,118.48,-,-
54,70.0,10.0,10.0,10.0,10.0,10.0,30.0,83.86,0.3074,-1.3832,1.1555,-,82.01,46.75,-,83.69,271.09,-,46.34,0.0,57.17
55,90.0,40.0,60.0,60.0,60.0,60.0,70.0,94.48,0.8121,-1.4463,1.1694,0.0,2.64,51.36,0.0,0.0,7.4,742.57,46.34,0.0,-
56,80.0,0.0,0.0,0.0,0.0,10.0,20.0,121.54,0.5177,-1.4414,1.1555,-,110.47,51.34,38.46,171.83,309.3,-,46.34,171.7,72.91
57,50.0,0.0,10.0,10.0,10.0,10.0,10.0,151.08,-0.8806,-4.9,1.0911,-,-,0.26,-,159.2,-,-,319.05,158.87,118.0
58,90.0,0.0,10.0,10.0,10.0,10.0,10.0,240.77,0.7421,-1.2425,1.0911,784.3,-,0.26,71.29,71.06,190.66,835.56,85.73,70.92,57.17
59,70.0,0.0,0.0,0.0,0.0,0.0,0.0,183.98,-0.4645,-5.1453,1.0872,-,70.59,322.48,-,338.44,67.51,-,84.18,340.64,64.03
60,50.0,0.0,10.0,10.0,10.0,10.0,10.0,117.67,-0.9254,-5.0015,1.0911,-,112.42,0.26,-,-,199.14,-,84.18,-,192.35
61,70.0,0.0,10.0,20.0,30.0,30.0,30.0,45.96,0.3584,-1.3832,1.1815,-,0.17,51.34,-,83.69,24.67,14.67,-,83.75,63.4
62,60.0,10.0,30.0,30.0,30.0,30.0,30.0,66.44,0.1009,-1.4009,1.1815,-,0.17,4.6,-,83.69,226.44,-,-,83.75,0.0
63,60.0,0.0,10.0,10.0,20.0,20.0,20.0,102.86,0.0906,-1.3857,1.0971,-,-,0.26,-,159.2,24.67,-,86.45,158.87,187.7
64,80.0,0.0,20.0,30.0,30.0,30.0,30.0,192.25,0.5621,-1.3463,1.1877,-,11.23,0.26,-,159.2,172.83,962.55,9.66,158.87,63.4
65,50.0,0.0,10.0,10.0,10.0,10.0,10.0,115.63,-0.5067,-4.9,1.0995,-,-,0.31,141.75,159.2,-,-,-,158.87,118.0
66,70.0,0.0,0.0,0.0,0.0,0.0,0.0,165.99,0.2979,-1.3758,1.0612,179.72,-,159.36,98.89,159.2,121.54,-,-,158.87,284.36
67,100.0,20.0,20.0,20.0,20.0,20.0,20.0,133.49,0.9765,0.7817,1.1178,0.0,161.94,159.36,0.0,159.2,113.25,224.34,239.33,158.87,118.58
68,70.0,0.0,0.0,0.0,0.0,0.0,0.0,149.42,0.3233,-1.3668,1.0842,-,-,159.36,53.42,159.2,65.53,330.9,-,158.87,118.63
69,100.0,10.0,30.0,30.0,30.0,40.0,40.0,246.08,0.9943,0.6533,1.1815,462.15,0.17,0.31,112.06,159.2,134.48,1400.69,32.85,158.87,0.0
70,70.0,0.0,10.0,10.0,10.0,10.0,10.0,128.37,0.2938,-1.3561,1.0911,-,54.35,0.26,-,159.2,212.75,-,109.98,158.87,203.16
71,70.0,0.0,10.0,10.0,20.0,20.0,20.0,275.43,0.2907,-1.4,1.1676,279.35,24.18,0.31,-,159.2,-,1221.91,84.18,158.87,-
72,60.0,0.0,10.0,10.0,10.0,10.0,10.0,183.56,0.0916,-1.2975,1.1877,-,94.01,-,125.83,159.2,-,553.79,9.66,158.87,-
73,60.0,20.0,20.0,20.0,20.0,20.0,30.0,68.65,0.0855,-1.3758,1.0667,-,80.78,159.36,-,0.0,-,-,122.58,0.0,49.16
74,60.0,0.0,0.0,0.0,10.0,10.0,20.0,150.77,0.052,-1.3758,1.1531,-,28.29,159.36,305.55,-,294.96,-,67.27,-,49.16
75,70.0,10.0,10.0,20.0,40.0,40.0,40.0,132.5,-0.4037,-5.116,1.1799,0.0,28.65,-,28.42,159.2,-,536.06,16.3,158.87,-
76,60.0,0.0,0.0,0.0,0.0,0.0,20.0,156.08,0.0873,-1.3758,1.1555,-,56.57,48.56,-,159.2,-,-,46.34,158.87,466.95
77,60.0,0.0,0.0,0.0,10.0,10.0,20.0,220.64,0.0543,-1.394,1.1577,-,30.92,48.56,-,159.2,571.78,-,-,158.87,354.48
78,90.0,20.0,30.0,30.0,30.0,30.0,30.0,239.83,0.6864,-1.3624,1.1694,451.53,2.64,629.62,232.34,0.0,303.6,-,67.27,0.0,471.5
79,100.0,0.0,20.0,20.0,30.0,30.0,30.0,373.99,0.8918,0.6051,1.1877,846.34,196.98,0.31,28.42,345.41,448.46,846.47,9.66,345.43,672.45
80,70.0,20.0,20.0,30.0,30.0,30.0,30.0,175.71,0.2863,-1.4333,1.183,362.3,56.57,363.37,-,0.0,-,433.39,14.35,0.0,-
81,70.0,0.0,20.0,20.0,20.0,20.0,40.0,104.8,0.3522,-1.4013,1.1815,-,0.17,48.3,-,171.83,7.4,285.02,-,171.7,49.16
82,70.0,0.0,20.0,30.0,30.0,30.0,30.0,121.83,0.339,-1.3832,1.1815,-,0.17,4.6,-,171.83,18.67,285.02,-,171.7,200.82
83,70.0,0.0,10.0,20.0,20.0,20.0,20.0,130.59,0.3149,-1.4372,1.1805,179.78,0.14,177.04,-,171.83,12.83,-,-,171.7,200.82
84,50.0,0.0,10.0,20.0,20.0,20.0,20.0,86.52,-0.1623,-1.5065,1.1,-,-,4.6,-,159.2,12.83,-,-,158.87,97.11
85,90.0,10.0,20.0,30.0,30.0,30.0,30.0,118.52,0.7465,-1.4333,1.1036,0.0,142.38,0.31,240.05,83.69,18.67,342.82,155.03,83.75,-
86,60.0,0.0,0.0,0.0,10.0,10.0,20.0,185.2,0.0767,-1.4165,1.1642,618.79,24.99,48.6,276.86,71.06,-,-,-,70.92,-
87,70.0,0.0,0.0,0.0,0.0,10.0,20.0,151.36,0.2951,-1.4,1.1566,-,-,48.56,-,71.06,288.59,310.96,32.85,70.92,236.59
88,60.0,10.0,10.0,10.0,10.0,10.0,10.0,253.68,0.005,-1.4326,1.0333,0.0,-,159.36,-,71.06,437.68,-,-,70.92,783.04
89,80.0,10.0,10.0,10.0,20.0,20.0,20.0,154.62,0.5239,-1.4165,1.1667,0.0,25.87,178.74,155.45,159.2,214.88,-,-,158.87,343.97
90,60.0,0.0,0.0,0.0,0.0,0.0,0.0,149.18,0.0611,-1.4165,1.0355,183.81,104.43,-,148.14,159.2,-,-,140.61,158.87,-
91,70.0,0.0,0.0,0.0,0.0,0.0,0.0,229.93,0.2585,-1.3476,1.0203,183.81,138.48,174.9,-,71.06,-,225.81,-,70.92,744.51
92,100.0,0.0,0.0,0.0,0.0,0.0,10.0,150.04,0.9829,0.7406,1.098,183.81,211.96,159.36,43.06,159.2,53.69,84.29,335.02,158.87,111.14
93,80.0,0.0,0.0,0.0,0.0,0.0,0.0,283.62,0.4597,-1.428,1.1048,550.75,101.82,106.03,140.02,-,315.11,84.29,62.95,908.03,-
94,80.0,10.0,30.0,30.0,30.0,30.0,30.0,107.85,-0.2377,-5.2312,1.1815,0.0,0.17,0.26,314.35,159.2,175.38,-,-,158.87,54.6
95,80.0,0.0,10.0,10.0,10.0,10.0,10.0,124.65,0.5275,-1.3561,1.1025,-,54.38,0.31,-,159.2,344.34,84.29,84.63,158.87,111.14
96,70.0,10.0,10.0,10.0,10.0,10.0,20.0,121.03,0.3079,-1.4165,1.0667,0.0,133.79,-,-,159.2,151.42,-,194.79,158.87,49.16
97,100.0,10.0,20.0,20.0,20.0,20.0,20.0,325.31,0.9004,0.6639,1.0995,0.0,80.0,0.31,56.71,857.02,402.66,308.61,84.18,860.28,603.29
98,90.0,30.0,30.0,30.0,30.0,30.0,40.0,120.55,0.7588,-1.4429,1.1103,0.0,81.09,48.6,119.97,0.0,-,185.56,92.59,0.0,557.16
99,90.0,20.0,20.0,30.0,30.0,30.0,30.0,130.87,0.7726,-1.1843,1.183,0.0,-,51.34,125.0,255.06,194.02,185.56,14.35,0.0,352.51
100,90.0,10.0,20.0,30.0,40.0,40.0,40.0,99.38,0.7792,-1.285,1.15,0.0,28.47,0.31,125.0,255.06,18.67,84.29,-,258.0,124.62
101,90.0,0.0,0.0,10.0,10.0,10.0,20.0,248.61,0.7391,-1.1481,1.1311,914.36,-,206.07,160.48,296.67,18.67,84.29,49.69,298.0,209.24
102,90.0,0.0,0.0,0.0,0.0,0.0,0.0,233.35,0.7248,-1.2412,1.1022,327.61,89.79,389.68,-,279.35,59.54,406.7,87.82,280.42,179.22
103,50.0,10.0,10.0,10.0,30.0,30.0,30.0,187.39,-0.1656,-1.39,1.1421,0.0,28.8,-,28.42,-,-,746.49,133.23,-,-
104,100.0,20.0,20.0,30.0,40.0,40.0,50.0,81.54,1.0157,0.8507,1.1036,95.8,54.02,47.02,28.42,0.0,18.67,185.56,261.29,0.0,124.62
105,90.0,10.0,10.0,10.0,20.0,20.0,30.0,246.75,0.7214,-1.393,1.0876,723.38,67.12,159.31,28.42,-,312.98,746.49,133.85,0.0,49.16
106,90.0,30.0,30.0,30.0,40.0,40.0,40.0,102.2,0.772,-1.2474,1.0876,0.0,80.0,195.75,28.42,0.0,318.97,185.56,-,0.0,111.14
107,80.0,30.0,30.0,30.0,40.0,40.0,40.0,128.65,0.5638,-1.1481,1.0876,0.0,-,158.98,28.42,0.0,175.38,555.27,-,0.0,111.14
108,100.0,10.0,10.0,10.0,30.0,30.0,40.0,212.32,0.9654,0.6275,1.1453,0.0,28.62,93.43,28.42,614.6,368.46,185.56,41.27,618.05,144.84
109,100.0,0.0,0.0,0.0,10.0,20.0,30.0,241.02,0.9416,0.7336,1.102,567.07,80.0,48.56,28.42,424.12,281.82,84.29,71.45,785.31,39.21
110,70.0,20.0,20.0,20.0,20.0,30.0,30.0,207.67,0.288,-1.2937,1.0937,0.0,-,0.0,37.87,514.8,-,185.56,198.32,517.16,-
111,90.0,10.0,20.0,20.0,20.0,30.0,30.0,86.64,0.7851,-1.2329,1.0995,0.0,89.9,0.31,38.23,169.91,67.04,185.56,-,172.25,56.54
112,80.0,10.0,10.0,10.0,10.0,20.0,30.0,131.11,0.5569,-1.1925,1.1103,0.0,-,48.6,38.23,169.91,224.81,185.56,-,172.25,209.54
113,80.0,30.0,30.0,30.0,30.0,40.0,50.0,54.77,0.6119,-1.0944,1.073,0.0,-,47.17,38.23,0.0,110.67,185.56,-,0.0,56.54
114,70.0,20.0,30.0,30.0,40.0,40.0,50.0,51.93,0.3452,-1.3373,1.0876,95.8,-,4.6,28.42,0.0,-,185.56,-,0.0,49.16
115,90.0,30.0,40.0,40.0,50.0,50.0,60.0,48.58,0.8094,-1.2915,1.0876,0.0,-,4.6,28.42,0.0,102.23,185.56,67.27,0.0,49.16
116,70.0,30.0,40.0,40.0,50.0,50.0,60.0,37.64,-0.0066,-5.0304,1.0995,0.0,-,0.31,28.42,0.0,-,185.56,-,0.0,49.16
117,60.0,30.0,40.0,40.0,50.0,50.0,50.0,35.71,0.1242,-1.4025,1.0995,0.0,-,0.31,28.42,0.0,-,185.56,-,0.0,-
118,80.0,30.0,40.0,40.0,60.0,60.0,60.0,22.65,0.6023,-1.3887,1.1341,0.0,28.92,0.31,28.42,0.0,67.04,-,-,0.0,56.54
119,90.0,20.0,30.0,40.0,50.0,50.0,50.0,215.92,0.7624,-1.2258,1.1686,664.45,-,0.31,28.42,0.0,165.18,719.5,12.47,0.0,352.92
120,90.0,30.0,40.0,40.0,60.0,60.0,60.0,69.01,0.815,-1.1095,1.1341,0.0,28.92,0.31,28.42,0.0,122.34,185.56,-,0.0,255.58
121,90.0,30.0,40.0,50.0,70.0,70.0,70.0,164.58,0.8015,-1.14,1.1341,788.28,28.92,0.31,28.42,0.0,18.67,616.63,-,0.0,0.0
122,80.0,20.0,30.0,40.0,50.0,50.0,60.0,200.09,0.5697,-1.3781,1.1799,-,54.26,0.26,28.42,0.0,-,1454.28,16.3,0.0,47.22
123,90.0,20.0,30.0,30.0,40.0,40.0,40.0,154.26,0.7235,-1.3832,1.0995,-,54.26,0.31,28.42,0.0,354.82,185.56,249.8,0.0,515.16
124,100.0,30.0,50.0,60.0,70.0,70.0,70.0,46.18,1.0548,0.9576,1.1796,0.0,3.18,0.31,28.42,0.0,18.67,185.56,162.21,0.0,63.4
125,90.0,40.0,50.0,50.0,70.0,70.0,70.0,19.58,0.8472,-1.1633,1.1671,0.0,28.82,0.31,28.42,0.0,61.51,0.0,-,0.0,57.17
126,100.0,30.0,40.0,40.0,50.0,50.0,50.0,75.8,1.0225,0.8675,1.1796,0.0,3.18,195.75,28.42,0.0,163.84,127.85,51.28,0.0,187.7
127,90.0,30.0,30.0,40.0,50.0,50.0,50.0,139.11,0.7788,-1.3832,1.1799,-,130.19,105.99,28.42,0.0,102.23,868.87,16.3,0.0,0.0
128,100.0,30.0,40.0,70.0,90.0,90.0,90.0,17.07,1.0772,1.0317,1.1799,0.0,28.92,0.31,28.42,0.0,18.67,14.67,16.3,0.0,63.4
129,100.0,10.0,30.0,40.0,60.0,60.0,60.0,113.55,1.0382,0.8442,1.183,0.0,2.82,0.31,28.42,169.91,24.67,659.33,14.35,172.25,63.4
130,80.0,30.0,40.0,50.0,70.0,70.0,80.0,15.71,0.5962,-1.4333,1.1796,0.0,3.18,48.6,28.42,0.0,24.67,-,20.82,0.0,-
131,100.0,0.0,10.0,20.0,30.0,30.0,30.0,180.42,1.0072,0.856,1.183,452.13,3.18,188.13,28.42,169.91,68.3,644.1,14.35,172.25,63.4
132,100.0,0.0,10.0,20.0,40.0,40.0,40.0,183.22,0.9891,0.802,1.1823,179.72,24.95,0.26,28.42,169.91,221.89,686.17,16.3,172.25,332.36
133,100.0,10.0,20.0,30.0,40.0,40.0,40.0,290.48,0.9456,0.651,1.1799,0.0,110.77,0.26,28.42,891.23,68.3,686.17,16.3,848.43,254.95
134,90.0,10.0,20.0,30.0,40.0,40.0,40.0,106.72,0.8022,-1.1842,1.183,0.0,28.92,0.26,135.44,323.85,68.3,-,14.35,325.98,63.4
135,90.0,20.0,30.0,30.0,30.0,30.0,40.0,174.27,0.7473,-1.374,1.1403,0.0,54.24,0.31,0.0,502.79,310.76,225.81,50.86,-,423.7
136,100.0,30.0,40.0,50.0,70.0,70.0,70.0,130.12,1.0304,0.8265,1.1799,0.0,28.82,0.31,28.42,0.0,121.74,850.71,16.3,0.0,254.95
